index,id,bestName,catalogLabel,archiveFilename,fileSize,progType,category,platform,aolVersion,author,authorConfidence,categoryConfidence,versionConfidence,sourceConfidence,localFile,referenceUrl,rawSourceUrl,oldWebDownloadLinks,mirrorLeads,webResearchMentions,screenshots,embeddedUrls,manualReviewFlags,tags,detailPage
462,prog-0462-cr4x-z0ne,cr4x z0ne,cr4x z0ne,cr4xzone.zip,1.9 MB,Account / TOS utility,uncategorized,AOL,AOL 4.0,sc4m,catalog only,readme/archive text,catalog bucket,local catalog mirror,files/aol/aol-4-0/0462-cr4x-z0ne.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/cr4xzone.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/cr4xzone.zip,0,0,0,0,0,category uncertain; no screenshot or image lead,aol; aol-4-0; compile-native; duplicate-metadata; file-ready; has-readme-purpose-clues; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/C/0462-cr4x-z0ne.md
463,prog-0463-cr4x3d-v2,Cr 4x 3d V 2 Yr 2005 Allwin,cr4x3d v2,cr4x3d v2 for aol7-9 yr2005 allwin.zip,2.9 MB,Account / TOS utility,uncategorized,AOL,AOL 4.0; inferred: AOL 7-9,nyte,catalog only,readme/archive text,filename/source inferred,local + old-web lead,files/aol/aol-4-0/0463-cr4x3d-v2.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/cr4x3d%20v2%20for%20aol7-9%20yr2005%20allwin.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/cr4x3d%20v2%20for%20aol7-9%20yr2005%20allwin.zip,1,0,0,0,0,category uncertain; no screenshot or image lead,aol; aol-4-0; compile-native; duplicate-metadata; file-ready; has-old-web-downloads; has-readme-purpose-clues; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/C/0463-cr-4x-3d-v-2-yr-2005-allwin.md
464,prog-0464-cr4xorbetapublic-by-tempr,cr4xor[beta][public] by tempr,cr4xor[beta][public] by tempr,cr4xorpublic.zip,2.7 MB,Unknown / needs review,uncategorized,AOL,AOL 4.0,CpRide,catalog only,needs review,catalog bucket,local + old-web lead,files/aol/aol-4-0/0464-cr4xorbetapublic-by-tempr.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/cr4xorpublic.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/cr4xorpublic.zip,1,1,0,0,0,category uncertain; type uncertain; no screenshot or image lead,aol; aol-4-0; compile-native; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/C/0464-cr4xorbetapublic-by-tempr.md
465,prog-0465-crack,Infinity 2 Crack,crack,infinity 2 crack.zip,752 KB,Account / TOS utility,uncategorized,AOL,AOL 4.0,hiwind,catalog only,needs review,catalog bucket,local + old-web lead,files/aol/aol-4-0/0465-crack.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/infinity%202%20crack.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/infinity%202%20crack.zip,1,0,0,0,0,category uncertain; no screenshot or image lead,aol; aol-4-0; compile-p-code; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; uncategorized; vb3,docs/generated/applications/pages/C/0465-infinity-2-crack.md
466,prog-0466-crack,Sabotage Cracker 3.3 Pw=leetness,crack,sabotage cracker 3.3 pw=leetness.zip,808 KB,Account / TOS utility,account or TOS tool,AOL,Mixed/unknown,unknown,unknown,catalog/path inferred,unknown,local + old-web lead,files/aol/mixed/0466-crack.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/sabotage%20cracker%203.3%20pw%3Dleetness.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/sabotage%20cracker%203.3%20pw%3Dleetness.zip,1,0,0,0,0,author unknown; no screenshot or image lead; sensitive historical category,account-or-tos-tool; aol; compile-na; duplicate-metadata; file-ready; has-old-web-downloads; mixedunknown; needs-manual-review; non-vb,docs/generated/applications/pages/C/0466-sabotage-cracker-3-3-pwleetness.md
467,prog-0467-crackdealer-by-iaoz,crackdealer╣ by iaoz,crackdealer╣ by iaoz,crackdealer1.zip,2.6 MB,Unknown / needs review,uncategorized,AOL,AOL 4.0,CpRide,catalog only,needs review,catalog bucket,local + old-web lead,files/aol/aol-4-0/0467-crackdealer-by-iaoz.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/crackdealer1.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/crackdealer1.zip,1,1,0,0,0,category uncertain; type uncertain; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/C/0467-crackdealer-by-iaoz.md
468,prog-0468-crackem,crackem,crackem,crackem1.zip,939 KB,Mass mailer / server,uncategorized,AOL,AOL 4.0; archive text: AOL 7.0,tru,catalog only,readme/archive text,readme/archive text,local + old-web lead,files/aol/aol-4-0/0468-crackem.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/crackem1.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/crackem1.zip,1,1,0,0,1,category uncertain; no screenshot or image lead,aol; aol-4-0; compile-p-code; duplicate-metadata; file-ready; has-embedded-urls; has-old-web-downloads; has-readme-aol-version-clues; has-readme-purpose-clues; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/C/0468-crackem.md
469,prog-0469-cracker5,I Will Crack 5 Xp,cracker5,i will crack 5 for aol5 xp.zip,1.8 MB,Account / TOS utility,uncategorized,AOL,AOL 4.0; inferred: AOL 5,myke,catalog only,needs review,filename/source inferred,local catalog mirror,files/aol/aol-4-0/0469-cracker5.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/i%20will%20crack%205%20for%20aol5%20xp.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/i%20will%20crack%205%20for%20aol5%20xp.zip,0,0,0,0,0,category uncertain; no screenshot or image lead,aol; aol-4-0; compile-native; duplicate-metadata; file-ready; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/C/0469-i-will-crack-5-xp.md
470,prog-0470-cracker7,cracker7,cracker7,i will crack 7 aol7 xp.zip,1.8 MB,Account / TOS utility,uncategorized,AOL,AOL 4.0; inferred: AOL 7,myke,catalog only,needs review,filename/source inferred,local catalog mirror,files/aol/aol-4-0/0470-cracker7.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/i%20will%20crack%207%20aol7%20xp.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/i%20will%20crack%207%20aol7%20xp.zip,0,0,0,0,0,category uncertain; no screenshot or image lead,aol; aol-4-0; compile-native; duplicate-metadata; file-ready; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/C/0470-cracker7.md
471,prog-0471-crackhead,Crackhead V 3 Yr 2008 98 Xp Vista,crackhead,crackhead v3 yr2008 98 xp vista.zip,516 KB,Unknown / needs review,uncategorized,AOL,Mixed/unknown,unknown,unknown,needs review,unknown,local + old-web lead,files/aol/mixed/0471-crackhead.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/crackhead%20v3%20yr2008%2098%20xp%20vista.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/crackhead%20v3%20yr2008%2098%20xp%20vista.zip,1,1,0,0,0,author unknown; category uncertain; type uncertain; no screenshot or image lead,aol; compile-na; duplicate-metadata; file-ready; has-old-web-downloads; mixedunknown; needs-manual-review; non-vb; uncategorized,docs/generated/applications/pages/C/0471-crackhead-v-3-yr-2008-98-xp-vista.md
472,prog-0472-crackish-by-z0ne,Crackish by z0ne,Crackish by z0ne,crackish aol9 yr 2008 xp.zip,2.7 MB,C-Com / command list,uncategorized,AOL,AOL 9,z0ne,catalog only,readme/archive text,readme/archive text,local + old-web lead,files/aol/mixed/0472-crackish-by-z0ne.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/crackish%20aol9%20yr%202008%20xp.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/crackish%20aol9%20yr%202008%20xp.zip,1,1,0,0,0,category uncertain; no screenshot or image lead,aol; duplicate-metadata; file-ready; has-old-web-downloads; has-readme-aol-version-clues; has-readme-purpose-clues; mixedunknown; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/C/0472-crackish-by-z0ne.md
473,prog-0473-cracklab,Cracklab Yr 2003 Win 98-xp,cracklab,cracklab aol5-9 yr 2003 win98-xp.zip,1.8 MB,Unknown / needs review,uncategorized,AOL,AOL 4.0; inferred: AOL 5-9,Malik,catalog only,needs review,filename/source inferred,local + old-web lead,files/aol/aol-4-0/0473-cracklab.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/cracklab%20aol5-9%20yr%202003%20win98-xp.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/cracklab%20aol5-9%20yr%202003%20win98-xp.zip,1,1,0,0,0,category uncertain; type uncertain; no screenshot or image lead,aol; aol-4-0; compile-native; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; uncategorized; vb6,docs/generated/applications/pages/C/0473-cracklab-yr-2003-win-98-xp.md
474,prog-0474-crackpipe-linker,CrackPipe Linker,CrackPipe Linker,cracklinker.zip,1.3 MB,Linker / chat linker,chat or IM tool,AOL,AOL 4.0,unknown,unknown,catalog/path inferred,catalog bucket,local + old-web lead,files/aol/aol-4-0/0474-crackpipe-linker.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/cracklinker.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/cracklinker.zip,1,1,0,0,0,author unknown; no screenshot or image lead; no readable text evidence,aol; aol-4-0; chat-or-im-tool; compile-native; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; vb6,docs/generated/applications/pages/C/0474-crackpipe-linker.md
475,prog-0475-crap-idleremix,crap idle(remix),crap idle(remix),crap idle (remix) for aol 6.0.zip,1.5 MB,Idler / AFK bot,idler or bot,AOL,AOL 4.0; inferred: AOL 6.0,another crap,catalog only,readme/archive text,filename/source inferred,local + old-web lead,files/aol/aol-4-0/0475-crap-idleremix.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/crap%20idle%20(remix)%20for%20aol%206.0.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/crap%20idle%20(remix)%20for%20aol%206.0.zip,1,0,0,0,0,no screenshot or image lead,aol; aol-4-0; compile-native; duplicate-metadata; file-ready; has-old-web-downloads; has-readme-purpose-clues; idler-or-bot; needs-manual-review; vb5,docs/generated/applications/pages/C/0475-crap-idleremix.md
476,prog-0476-crayon,Crayon,Crayon,crayon.zip,826 KB,Unknown / needs review,uncategorized,AOL,AOL 4.0,Cryo,catalog only,needs review,catalog bucket,local + old-web lead,files/aol/aol-4-0/0476-crayon.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/crayon.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/crayon.zip,1,1,0,0,0,category uncertain; type uncertain; no screenshot or image lead; no readable text evidence,aol; aol-4-0; compile-native; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; uncategorized; vb5,docs/generated/applications/pages/C/0476-crayon.md
477,prog-0477-crb,Casablanca,CRB,casablanca.zip,721 KB,Unknown / needs review,uncategorized,AOL,AOL 4.0,Invader,catalog only,needs review,catalog bucket,local + old-web lead,files/aol/aol-4-0/0477-crb.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/casablanca.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/casablanca.zip,1,1,0,0,0,category uncertain; type uncertain; no screenshot or image lead; no readable text evidence,aol; aol-4-0; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; uncategorized,docs/generated/applications/pages/C/0477-casablanca.md
478,prog-0478-cream-c-coms-by-festa,Cream C-Coms By Festa,Cream C-Coms By Festa,creamccoms.zip,874 KB,Unknown / needs review,uncategorized,AOL,AOL 4.0,Festa,catalog only,needs review,catalog bucket,local + old-web lead,files/aol/aol-4-0/0478-cream-c-coms-by-festa.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/creamccoms.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/creamccoms.zip,1,1,0,0,0,category uncertain; type uncertain; no screenshot or image lead; no readable text evidence,aol; aol-4-0; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; uncategorized; vb4-32,docs/generated/applications/pages/C/0478-cream-c-coms-by-festa.md
479,prog-0479-cream-toolz-1-0,cream toolz 1.0,cream toolz 1.0,creamtoolz1.zip,1.7 MB,All-in-one prog suite,all-in-one prog,AOL,AOL 4.0,Festa,catalog only,catalog/path inferred,catalog bucket,local + old-web lead,files/aol/aol-4-0/0479-cream-toolz-1-0.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/creamtoolz1.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/creamtoolz1.zip,1,1,0,0,0,no screenshot or image lead; no readable text evidence,all-in-one-prog; aol; aol-4-0; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; vb4-32,docs/generated/applications/pages/C/0479-cream-toolz-1-0.md
480,prog-0480-creamkid-linker2,Creamkid Linker²,Creamkid Linker²,creamlinker2.zip,21 KB,Linker / chat linker,chat or IM tool,AOL,AOL 4.0,unknown,unknown,catalog/path inferred,catalog bucket,local + old-web lead,files/aol/aol-4-0/0480-creamkid-linker2.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/creamlinker2.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/creamlinker2.zip,1,1,0,0,0,author unknown; no screenshot or image lead; no readable text evidence,aol; aol-4-0; chat-or-im-tool; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review,docs/generated/applications/pages/C/0480-creamkid-linker2.md
481,prog-0481-creamkid-scroller,Creamkid Scroller,Creamkid Scroller,creamscroller2.zip,22 KB,Scroller / macro,scroller or macro,AOL,AOL 4.0,unknown,unknown,catalog/path inferred,catalog bucket,local + old-web lead,files/aol/aol-4-0/0481-creamkid-scroller.zip,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/creamscroller2.zip,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/creamscroller2.zip,1,1,0,0,0,author unknown; no screenshot or image lead; no readable text evidence,aol; aol-4-0; duplicate-metadata; file-ready; has-old-web-downloads; needs-manual-review; scroller-or-macro,docs/generated/applications/pages/C/0481-creamkid-scroller.md
